Date,Ticker,Open,High,Low,Close,Volume,Sector
2022-06-29,AAPL,205.08,207.49,202.37,204.78,116191828,Technology
2022-06-30,AAPL,205.43,209.87,201.95,206.38,79272439,Technology
2022-07-01,AAPL,201.06,203.86,198.64,201.43,101161159,Technology
2022-07-04,AAPL,198.36,201.81,194.46,197.9,118365330,Technology
2022-07-05,AAPL,200.54,202.36,197.97,199.79,105114048,Technology
2022-07-06,AAPL,196.92,198.97,194.41,196.46,65692519,Technology
2022-07-07,AAPL,195.9,199.2,192.54,195.84,76891265,Technology
2022-07-08,AAPL,193.99,196.87,190.85,193.72,71964430,Technology
2022-07-11,AAPL,193.62,194.81,192.56,193.75,93385956,Technology
2022-07-12,AAPL,194.4,197.93,190.06,193.57,90963910,Technology
2022-07-13,AAPL,197.05,200.39,193.84,197.17,103891888,Technology
2022-07-14,AAPL,196.22,198.06,194.64,196.47,97236565,Technology
2022-07-15,AAPL,201.92,202.98,200.41,201.47,109214362,Technology
2022-07-18,AAPL,202.07,204.4,199.85,202.18,110151291,Technology
2022-07-19,AAPL,202.55,206.36,199.18,202.98,78776578,Technology
2022-07-20,AAPL,205.59,208.71,202.34,205.46,69152659,Technology
2022-07-21,AAPL,202.78,204.74,200.02,201.97,100446378,Technology
2022-07-22,AAPL,202.87,206.88,198.33,202.33,115547478,Technology
2022-07-25,AAPL,204.72,206.41,202.49,204.17,60702942,Technology
2022-07-26,AAPL,201.23,204.32,198.2,201.29,80132224,Technology
2022-07-27,AAPL,198.84,202.41,194.59,198.14,60826951,Technology
2022-07-28,AAPL,198.36,201.43,195.55,198.62,84231829,Technology
2022-07-29,AAPL,198.82,202.68,195.34,199.2,115611404,Technology
2022-08-01,AAPL,192.65,194.13,190.86,192.34,99490251,Technology
2022-08-02,AAPL,186.78,188.75,185.14,187.11,109170510,Technology
2022-08-03,AAPL,185.22,188.59,182.18,185.54,91270414,Technology
2022-08-04,AAPL,184.84,186.48,183.74,185.38,88406323,Technology
2022-08-05,AAPL,185.26,186.43,183.47,184.63,102221369,Technology
2022-08-08,AAPL,183.21,186.72,179.36,182.86,115453881,Technology
2022-08-09,AAPL,182.71,185.14,180.1,182.53,117629777,Technology
2022-08-10,AAPL,187.33,190.96,184.59,188.21,102566265,Technology
2022-08-11,AAPL,192.59,196.17,188.45,192.02,94238079,Technology
2022-08-12,AAPL,196.24,199.2,192.34,195.28,64894394,Technology
2022-08-15,AAPL,198.11,201.52,195.14,198.54,97585378,Technology
2022-08-16,AAPL,195.74,199.19,192.98,196.42,71801425,Technology
2022-08-17,AAPL,195.52,199.06,192.72,196.25,75278262,Technology
2022-08-18,AAPL,198.3,202.12,194.82,198.64,88539579,Technology
2022-08-19,AAPL,196.89,201.2,193.13,197.43,82682748,Technology
2022-08-22,AAPL,203.06,205.92,199.68,202.54,113148376,Technology
2022-08-23,AAPL,203.53,207.34,199.17,202.97,73085684,Technology
2022-08-24,AAPL,205.75,207.1,204.64,205.99,67922156,Technology
2022-08-25,AAPL,205.82,209.04,202.27,205.49,62116312,Technology
2022-08-26,AAPL,205.15,209.28,201.55,205.67,85217510,Technology
2022-08-29,AAPL,204.38,207.59,201.31,204.52,85756624,Technology
2022-08-30,AAPL,204.06,205.48,202.84,204.26,105008449,Technology
2022-08-31,AAPL,201.24,205.18,197.47,201.41,84703356,Technology
2022-09-01,AAPL,205.89,209.09,201.79,204.98,75390125,Technology
2022-09-02,AAPL,208.09,210.5,205.07,207.48,95776767,Technology
2022-09-05,AAPL,206.7,208.08,205.07,206.44,70611403,Technology
2022-09-06,AAPL,206.41,209.02,203.74,206.35,111634100,Technology
2022-09-07,AAPL,205.02,207.92,202.57,205.47,73242497,Technology
2022-09-08,AAPL,203.48,207.85,199.79,204.15,84839179,Technology
2022-09-09,AAPL,200.93,202.5,198.82,200.38,87725172,Technology
2022-09-12,AAPL,203.57,205.94,201.48,203.85,110206745,Technology
2022-09-13,AAPL,205.61,208.35,202.43,205.16,112873791,Technology
2022-09-14,AAPL,207.73,211.95,203.88,208.09,116170850,Technology
2022-09-15,AAPL,210.69,212.08,209.56,210.95,112800032,Technology
2022-09-16,AAPL,215.32,217.78,213.36,215.81,77506025,Technology
2022-09-19,AAPL,216.84,220.05,213.76,216.97,102740722,Technology
2022-09-20,AAPL,214.45,218.4,210.14,214.08,71665769,Technology
2022-09-21,AAPL,220.17,224.88,215.99,220.69,68418710,Technology
2022-09-22,AAPL,217.35,218.73,215.83,217.21,66268866,Technology
2022-09-23,AAPL,220.44,222.44,218.88,220.88,76258354,Technology
2022-09-26,AAPL,218.52,221.59,214.77,217.83,104800304,Technology
2022-09-27,AAPL,216.61,219.1,214.67,217.16,116964596,Technology
2022-09-28,AAPL,216.45,217.56,214.53,215.63,71383846,Technology
2022-09-29,AAPL,211.59,215.99,207.53,211.92,85700930,Technology
2022-09-30,AAPL,209.77,213.04,206.32,209.59,78417390,Technology
2022-10-03,AAPL,214.61,217.47,211.27,214.12,62018929,Technology
2022-10-04,AAPL,211.34,212.52,210.25,211.43,67344278,Technology
2022-10-05,AAPL,210.19,213.94,207.04,210.79,85254640,Technology
2022-10-06,AAPL,213.07,214.77,211.27,212.97,66405180,Technology
2022-10-07,AAPL,207.49,209.54,206.38,208.43,116278377,Technology
2022-10-10,AAPL,208.48,209.97,206.57,208.05,63541609,Technology
2022-10-11,AAPL,205.69,207.05,204.31,205.67,87159820,Technology
2022-10-12,AAPL,208.46,212.48,203.54,207.54,105886714,Technology
2022-10-13,AAPL,210.83,213.89,207.87,210.93,80692622,Technology
2022-10-14,AAPL,207.25,211.23,203.06,207.04,93954815,Technology
2022-10-17,AAPL,210.27,213.02,208.49,211.23,115738720,Technology
2022-10-18,AAPL,213.05,215.24,210.98,213.17,66321076,Technology
2022-10-19,AAPL,212.93,217.7,209.19,213.94,109122450,Technology
2022-10-20,AAPL,216.22,217.76,213.86,215.39,102921471,Technology
2022-10-21,AAPL,218.18,219.81,216.41,218.04,78103050,Technology
2022-10-24,AAPL,220.9,222.6,218.42,220.11,83509604,Technology
2022-10-25,AAPL,222.12,225.31,219.68,222.86,82292407,Technology
2022-10-26,AAPL,227.32,231.74,223.21,227.63,116120411,Technology
2022-10-27,AAPL,231.15,236.42,226.71,231.97,70050019,Technology
2022-10-28,AAPL,229.3,233.67,225.19,229.55,59760251,Technology
2022-10-31,AAPL,227.31,229.38,225.02,227.09,107056324,Technology
2022-11-01,AAPL,226.15,228.62,224.57,227.03,114364512,Technology
2022-11-02,AAPL,224.16,227.81,220.32,223.96,105266614,Technology
2022-11-03,AAPL,223.4,225.95,220.27,222.82,81622277,Technology
2022-11-04,AAPL,222.8,224.73,220.36,222.29,84470501,Technology
2022-11-07,AAPL,222.24,226.97,217.86,222.58,114342781,Technology
2022-11-08,AAPL,221.22,226.0,217.02,221.79,106994160,Technology
2022-11-09,AAPL,223.0,225.56,219.52,222.07,86282394,Technology
2022-11-10,AAPL,224.1,227.79,220.48,224.17,73054144,Technology
2022-11-11,AAPL,222.56,224.51,220.78,222.73,104451932,Technology
2022-11-14,AAPL,219.89,222.99,216.39,219.48,76298417,Technology
2022-11-15,AAPL,214.11,217.72,211.49,215.09,108143178,Technology
2022-11-16,AAPL,219.4,223.96,215.05,219.6,60152337,Technology
2022-11-17,AAPL,220.4,222.06,218.4,220.06,95918719,Technology
2022-11-18,AAPL,217.99,222.21,214.32,218.53,104936098,Technology
2022-11-21,AAPL,217.66,221.39,214.33,218.05,91956544,Technology
2022-11-22,AAPL,213.97,215.61,212.43,214.07,111931241,Technology
2022-11-23,AAPL,218.39,220.86,215.19,217.65,94620075,Technology
2022-11-24,AAPL,216.89,218.6,215.0,216.71,89606008,Technology
2022-11-25,AAPL,209.35,212.46,207.05,210.15,84294165,Technology
2022-11-28,AAPL,209.89,212.02,208.61,210.74,84247033,Technology
2022-11-29,AAPL,208.98,210.98,206.1,208.09,81854495,Technology
2022-11-30,AAPL,205.21,208.57,201.79,205.15,101393097,Technology
2022-12-01,AAPL,204.46,206.28,201.75,203.56,91040265,Technology
2022-12-02,AAPL,198.56,202.3,195.09,198.83,65462575,Technology
2022-12-05,AAPL,199.49,203.51,196.48,200.48,87779932,Technology
2022-12-06,AAPL,198.22,199.78,196.41,197.97,117775482,Technology
2022-12-07,AAPL,200.01,202.4,196.99,199.38,89713159,Technology
2022-12-08,AAPL,196.54,198.98,193.27,195.7,112452969,Technology
2022-12-09,AAPL,194.13,197.8,190.87,194.53,91928000,Technology
2022-12-12,AAPL,189.5,191.19,187.92,189.61,88310677,Technology
2022-12-13,AAPL,192.29,195.65,188.18,191.53,84169893,Technology
2022-12-14,AAPL,194.7,195.73,192.98,194.0,69869581,Technology
2022-12-15,AAPL,193.42,197.12,190.65,194.34,83270635,Technology
2022-12-16,AAPL,195.88,200.56,192.0,196.67,84709742,Technology
2022-12-19,AAPL,199.35,201.27,196.64,198.55,111225736,Technology
2022-12-20,AAPL,196.51,199.03,194.83,197.34,96814734,Technology
2022-12-21,AAPL,197.49,199.47,195.17,197.15,61411125,Technology
2022-12-22,AAPL,191.95,193.29,190.25,191.59,72136053,Technology
2022-12-23,AAPL,194.85,199.21,191.37,195.71,72321177,Technology
2022-12-26,AAPL,198.66,202.76,194.69,198.79,101326456,Technology
2022-12-27,AAPL,200.44,201.99,198.67,200.22,102703311,Technology
2022-12-28,AAPL,201.32,203.28,198.71,200.66,95403345,Technology
2022-12-29,AAPL,200.99,203.17,198.69,200.87,93817270,Technology
2022-12-30,AAPL,202.41,204.13,200.9,202.61,79934119,Technology
2023-01-02,AAPL,200.83,203.04,198.1,200.31,88211035,Technology
2023-01-03,AAPL,200.95,205.22,197.11,201.37,84234362,Technology
2023-01-04,AAPL,203.45,206.87,199.94,203.36,92048174,Technology
2023-01-05,AAPL,202.16,203.54,200.99,202.37,75608657,Technology
2023-01-06,AAPL,203.68,208.15,199.61,204.07,112127543,Technology
2023-01-09,AAPL,206.42,209.88,203.29,206.75,91840295,Technology
2023-01-10,AAPL,214.09,217.86,209.51,213.27,69043435,Technology
2023-01-11,AAPL,216.2,218.75,214.02,216.56,62001665,Technology
2023-01-12,AAPL,219.62,222.69,215.78,218.84,82203676,Technology
2023-01-13,AAPL,223.35,226.95,219.48,223.07,81851099,Technology
2023-01-16,AAPL,221.16,222.73,219.13,220.7,110346627,Technology
2023-01-17,AAPL,219.24,223.67,215.89,220.3,72365857,Technology
2023-01-18,AAPL,217.84,219.16,216.37,217.69,104510421,Technology
2023-01-19,AAPL,210.69,212.09,208.58,209.98,92552784,Technology
2023-01-20,AAPL,209.95,213.17,205.75,208.96,64479018,Technology
2023-01-23,AAPL,210.48,215.18,206.58,211.27,82881048,Technology
2023-01-24,AAPL,219.36,223.26,214.59,218.47,89629114,Technology
2023-01-25,AAPL,216.23,219.24,212.78,215.78,109049140,Technology
2023-01-26,AAPL,212.26,213.71,210.16,211.6,88135930,Technology
2023-01-27,AAPL,208.45,211.06,206.0,208.61,89798089,Technology
2023-01-30,AAPL,210.16,214.19,206.03,210.06,116214063,Technology
2023-01-31,AAPL,212.84,214.48,210.72,212.36,107828252,Technology
2023-02-01,AAPL,212.22,215.44,208.77,211.99,93106360,Technology
2023-02-02,AAPL,213.07,216.89,208.59,212.39,66776178,Technology
2023-02-03,AAPL,216.17,220.2,212.34,216.36,74594961,Technology
2023-02-06,AAPL,211.78,215.74,207.96,211.92,107597699,Technology
2023-02-07,AAPL,213.36,216.34,211.45,214.42,88979821,Technology
2023-02-08,AAPL,221.02,222.46,219.03,220.46,75926470,Technology
2023-02-09,AAPL,221.73,225.24,219.15,222.65,76556225,Technology
2023-02-10,AAPL,221.28,225.76,217.58,222.05,98005993,Technology
2023-02-13,AAPL,224.07,228.27,219.47,223.67,107755790,Technology
2023-02-14,AAPL,227.08,229.16,225.57,227.65,112725061,Technology
2023-02-15,AAPL,221.85,225.34,218.06,221.54,98994120,Technology
2023-02-16,AAPL,219.24,222.71,216.78,220.24,106174271,Technology
2023-02-17,AAPL,221.3,224.72,217.94,221.36,113035697,Technology
2023-02-20,AAPL,216.01,218.63,213.84,216.46,111431381,Technology
2023-02-21,AAPL,218.22,221.92,214.49,218.19,67278716,Technology
2023-02-22,AAPL,221.52,223.34,219.35,221.17,82409953,Technology
2023-02-23,AAPL,222.01,225.91,217.14,221.02,107435397,Technology
2023-02-24,AAPL,222.97,225.35,219.96,222.33,80410779,Technology
2023-02-27,AAPL,220.36,223.05,218.71,221.39,82450144,Technology
2023-02-28,AAPL,224.55,229.32,220.38,225.14,71787533,Technology
2023-03-01,AAPL,225.06,230.55,220.66,226.13,106254037,Technology
2023-03-02,AAPL,225.78,229.06,223.56,226.83,114109251,Technology
2023-03-03,AAPL,223.4,224.98,221.7,223.28,75806225,Technology
2023-03-06,AAPL,221.7,224.03,220.37,222.7,66375623,Technology
2023-03-07,AAPL,221.59,222.94,219.67,221.01,88391189,Technology
2023-03-08,AAPL,228.96,231.47,226.64,229.15,114772330,Technology
2023-03-09,AAPL,229.32,233.6,224.56,228.83,112138601,Technology
2023-03-10,AAPL,223.14,225.6,220.95,223.41,96015874,Technology
2023-03-13,AAPL,223.31,226.56,220.1,223.35,83339141,Technology
2023-03-14,AAPL,234.92,239.57,229.54,234.17,85381321,Technology
2023-03-15,AAPL,230.6,234.81,226.93,231.13,65460074,Technology
2023-03-16,AAPL,228.51,231.08,226.16,228.73,60483958,Technology
2023-03-17,AAPL,223.72,227.9,219.87,224.04,94034880,Technology
2023-03-20,AAPL,233.16,235.35,231.74,233.92,112436776,Technology
2023-03-21,AAPL,230.69,233.95,226.41,229.66,118925627,Technology
2023-03-22,AAPL,224.91,227.74,222.53,225.36,110572185,Technology
2023-03-23,AAPL,231.17,235.79,226.26,230.87,106810872,Technology
2023-03-24,AAPL,224.6,228.69,220.84,224.93,93669087,Technology
2023-03-27,AAPL,220.57,224.43,216.31,220.16,60759246,Technology
2023-03-28,AAPL,216.52,219.47,214.34,217.29,73361846,Technology
2023-03-29,AAPL,211.96,216.91,208.02,212.95,72578142,Technology
2023-03-30,AAPL,214.91,216.98,212.59,214.66,91279050,Technology
2023-03-31,AAPL,209.61,212.06,207.88,210.32,73589483,Technology
2023-04-03,AAPL,213.78,216.96,211.1,214.27,115882348,Technology
2023-04-04,AAPL,212.86,216.36,210.31,213.8,102891351,Technology
2023-04-05,AAPL,208.97,211.05,206.58,208.65,76135865,Technology
2023-04-06,AAPL,208.98,211.81,205.58,208.41,114716520,Technology
2023-04-07,AAPL,207.7,209.9,205.85,208.04,87123852,Technology
2023-04-10,AAPL,207.9,211.83,203.15,207.07,64847757,Technology
2023-04-11,AAPL,203.35,204.78,201.93,203.36,65843846,Technology
2023-04-12,AAPL,209.65,212.53,207.51,210.39,97344401,Technology
2023-04-13,AAPL,211.57,215.64,206.47,210.52,81826847,Technology
2023-04-14,AAPL,214.66,217.66,210.91,213.9,66488993,Technology
2023-04-17,AAPL,216.89,220.42,213.56,217.09,71765696,Technology
2023-04-18,AAPL,214.14,217.42,211.78,215.05,100876725,Technology
2023-04-19,AAPL,215.22,217.53,213.33,215.63,66704337,Technology
2023-04-20,AAPL,215.39,219.27,211.52,215.4,93542739,Technology
2023-04-21,AAPL,215.83,218.95,212.91,216.02,70955529,Technology
2023-04-24,AAPL,214.44,218.72,210.97,215.24,65680490,Technology
2023-04-25,AAPL,217.2,221.24,213.8,217.83,77752978,Technology
2023-04-26,AAPL,225.63,228.48,222.89,225.74,101660457,Technology
2023-04-27,AAPL,228.48,231.76,224.88,228.15,101986232,Technology
2023-04-28,AAPL,228.07,230.63,225.93,228.48,85560865,Technology
2023-05-01,AAPL,229.84,232.05,226.53,228.73,107936089,Technology
2023-05-02,AAPL,229.9,232.77,228.18,231.04,62045604,Technology
2023-05-03,AAPL,227.28,230.14,225.31,228.16,91233617,Technology
2023-05-04,AAPL,230.44,234.56,225.79,229.9,72328739,Technology
2023-05-05,AAPL,230.17,232.7,227.62,230.15,107707248,Technology
2023-05-08,AAPL,223.87,227.81,219.04,222.96,89800092,Technology
2023-05-09,AAPL,219.83,224.09,216.44,220.69,93134693,Technology
2023-05-10,AAPL,214.29,216.31,212.42,214.44,97226005,Technology
2023-05-11,AAPL,220.96,223.92,219.0,221.95,60108914,Technology
2023-05-12,AAPL,224.78,227.09,223.58,225.89,66066125,Technology
2023-05-15,AAPL,223.66,226.22,221.74,224.29,118214397,Technology
2023-05-16,AAPL,228.99,232.05,226.79,229.85,91960971,Technology
2023-05-17,AAPL,235.4,239.61,230.78,234.98,77116884,Technology
2023-05-18,AAPL,233.06,236.19,229.44,232.56,102822217,Technology
2023-05-19,AAPL,239.89,243.49,235.42,239.0,111271274,Technology
2023-05-22,AAPL,240.81,244.28,237.51,240.98,97673432,Technology
2023-05-23,AAPL,242.7,248.12,238.51,243.91,118523822,Technology
2023-05-24,AAPL,251.61,253.63,249.66,251.68,111385769,Technology
2023-05-25,AAPL,247.84,249.98,245.76,247.9,67388639,Technology
2023-05-26,AAPL,246.06,249.56,243.37,246.86,81135851,Technology
2023-05-29,AAPL,245.52,248.12,241.73,244.32,118691375,Technology
2023-05-30,AAPL,245.48,247.13,243.28,244.93,62578856,Technology
2023-05-31,AAPL,243.55,245.84,242.22,244.51,116946396,Technology
2023-06-01,AAPL,248.36,253.88,243.61,249.12,69119503,Technology
2023-06-02,AAPL,248.26,250.4,246.08,248.22,93397425,Technology
2023-06-05,AAPL,242.85,244.87,240.21,242.23,77918413,Technology
2023-06-06,AAPL,236.48,240.93,231.66,236.11,85462896,Technology
2023-06-07,AAPL,230.02,233.9,225.43,229.29,76783655,Technology
2023-06-08,AAPL,230.53,232.86,227.21,229.53,69302091,Technology
2023-06-09,AAPL,229.55,230.95,228.26,229.66,107171989,Technology
2023-06-12,AAPL,227.71,231.48,223.0,226.76,91225439,Technology
2023-06-13,AAPL,226.57,228.04,224.9,226.37,105814539,Technology
2023-06-14,AAPL,224.97,227.15,223.53,225.71,60231294,Technology
2023-06-15,AAPL,218.88,221.92,215.01,218.04,99404467,Technology
2023-06-16,AAPL,220.38,225.72,216.03,221.35,113228564,Technology
2023-06-19,AAPL,215.68,219.8,211.97,216.08,117424829,Technology
2023-06-20,AAPL,222.07,224.14,219.15,221.21,111904540,Technology
2023-06-21,AAPL,231.28,235.06,227.35,231.13,66640163,Technology
2023-06-22,AAPL,231.77,235.11,228.76,232.1,106636913,Technology
2023-06-23,AAPL,235.1,238.95,230.31,234.14,60382394,Technology
2023-06-26,AAPL,230.84,234.8,225.89,229.83,106463376,Technology
2023-06-27,AAPL,225.44,227.96,223.87,226.39,60740291,Technology
2023-06-28,AAPL,226.14,229.4,222.59,225.85,118221365,Technology
2023-06-29,AAPL,224.85,227.7,222.38,225.23,96653283,Technology
2023-06-30,AAPL,215.48,219.23,210.81,214.54,107285887,Technology
2023-07-03,AAPL,211.8,214.21,209.1,211.51,110449809,Technology
2023-07-04,AAPL,215.61,218.89,212.95,216.22,69598544,Technology
2023-07-05,AAPL,218.48,219.57,216.91,218.0,66110283,Technology
2023-07-06,AAPL,213.94,216.23,212.09,214.37,92842601,Technology
2023-07-07,AAPL,213.87,216.22,211.16,213.5,62810500,Technology
2023-07-10,AAPL,214.93,216.4,213.46,214.93,79549404,Technology
2023-07-11,AAPL,217.29,220.29,215.24,218.23,112795290,Technology
2023-07-12,AAPL,217.53,221.72,214.18,218.36,63370234,Technology
2023-07-13,AAPL,215.31,219.54,210.7,214.92,84338636,Technology
2023-07-14,AAPL,214.7,218.03,210.83,214.15,105907751,Technology
2023-07-17,AAPL,216.07,218.85,213.44,216.22,60156171,Technology
2023-07-18,AAPL,218.72,222.85,214.36,218.49,71587659,Technology
2023-07-19,AAPL,218.18,222.28,213.2,217.28,118356457,Technology
2023-07-20,AAPL,222.88,226.92,217.76,221.78,74058828,Technology
2023-07-21,AAPL,224.24,228.19,219.58,223.52,73240951,Technology
2023-07-24,AAPL,227.37,228.84,224.82,226.29,77113460,Technology
2023-07-25,AAPL,224.75,229.95,220.69,225.87,60750976,Technology
2023-07-26,AAPL,227.91,231.25,225.18,228.51,100545556,Technology
2023-07-27,AAPL,228.45,232.51,225.37,229.42,69176383,Technology
2023-07-28,AAPL,229.72,232.93,227.23,230.44,106637229,Technology
2023-07-31,AAPL,230.65,234.19,228.06,231.59,88318402,Technology
2023-08-01,AAPL,225.65,227.93,224.21,226.49,73756785,Technology
2023-08-02,AAPL,229.01,233.11,223.96,228.04,108662334,Technology
2023-08-03,AAPL,227.65,230.45,225.37,228.17,92174763,Technology
2023-08-04,AAPL,231.94,235.61,227.15,230.8,67328457,Technology
2023-08-07,AAPL,230.52,231.84,228.75,230.07,109017434,Technology
2023-08-08,AAPL,225.03,229.01,220.66,224.63,116263940,Technology
2023-08-09,AAPL,226.59,229.46,222.8,225.66,117084822,Technology
2023-08-10,AAPL,219.25,223.56,215.37,219.67,71174831,Technology
2023-08-11,AAPL,229.82,232.97,226.78,229.93,111726621,Technology
2023-08-14,AAPL,230.53,232.59,229.03,231.09,104232037,Technology
2023-08-15,AAPL,229.77,231.66,228.29,230.18,82535745,Technology
2023-08-16,AAPL,232.11,236.25,228.78,232.91,110705967,Technology
2023-08-17,AAPL,237.04,239.82,233.29,236.06,87338259,Technology
2023-08-18,AAPL,228.4,231.31,226.32,229.22,59722833,Technology
2023-08-21,AAPL,225.6,229.43,222.67,226.49,82807801,Technology
2023-08-22,AAPL,220.71,224.27,217.66,221.21,69925845,Technology
2023-08-23,AAPL,220.95,224.62,216.31,219.97,65476204,Technology
2023-08-24,AAPL,220.23,221.85,217.61,219.22,61748161,Technology
2023-08-25,AAPL,215.31,220.64,211.08,216.38,111483285,Technology
2023-08-28,AAPL,219.82,221.93,216.76,218.86,78358244,Technology
2023-08-29,AAPL,217.63,221.79,214.41,218.55,73918623,Technology
2023-08-30,AAPL,220.99,224.66,217.26,220.93,114714159,Technology
2023-08-31,AAPL,219.13,221.63,215.82,218.32,86212848,Technology
2023-09-01,AAPL,219.78,224.11,214.46,218.77,79083633,Technology
2023-09-04,AAPL,219.04,223.05,214.29,218.28,72035483,Technology
2023-09-05,AAPL,215.13,219.15,212.04,216.05,109284287,Technology
2023-09-06,AAPL,216.6,219.19,214.95,217.53,83313036,Technology
2023-09-07,AAPL,217.5,220.47,213.77,216.73,117467430,Technology
2023-09-08,AAPL,216.08,219.55,213.58,217.03,104072376,Technology
2023-09-11,AAPL,224.53,227.68,221.5,224.65,77901498,Technology
2023-09-12,AAPL,229.99,233.25,227.11,230.36,104542206,Technology
2023-09-13,AAPL,230.52,233.55,226.63,229.65,91840862,Technology
2023-09-14,AAPL,224.99,226.92,222.28,224.2,92654533,Technology
